RREG,HHNUM,RRPL,RSTR,RPSU,RROTATION,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
03,1061,3,21013,03051,23,03,03,1,22,01,11,2013,1,06,023,1,1,234,88,1,512,10,2,,,,88,8888,1,0060000,5,1,100,,,,,,,,,2,,2,,000611.3309,1
03,1062,3,21013,03051,23,03,03,2,26,01,02,2014,1,04,522,1,1,211,24,1,913,07,2,,,,02,2016,1,0050000,5,1,100,,,,,,,,,2,,2,,000763.4954,1
03,1063,3,22001,03053,23,02,02,1,29,01,11,2013,2,63,131,1,1,500,88,1,122,10,2,,,,88,8888,1,0155000,1,1,080,,,3,020,,,,,2,,2,,000867.0530,1
03,1064,3,22001,03053,23,02,02,1,40,02,10,2012,2,06,516,1,1,232,25,1,516,48,2,,,,11,2014,1,0110000,1,1,090,,,3,010,,,,,2,,1,0029000,000804.9473,1
03,1065,4,21005,03062,23,03,03,2,30,03,09,2013,1,64,421,1,1,500,24,1,421,48,2,,,,09,2015,1,0090000,1,1,090,,,3,010,,,,,2,,2,,000822.2259,1
03,1066,4,21005,03062,23,02,02,1,59,06,06,2014,2,65,215,2,1,234,06,1,215,60,2,,,,12,2014,2,,,,,,,,,,,,,1,0150000,2,,000555.8491,1
03,1066,4,21005,03062,23,03,03,1,35,01,05,2012,1,67,023,1,1,234,36,1,213,28,2,,,,05,2015,1,0115000,1,1,050,,,3,050,,,,,2,,2,,000726.2073,1
03,1066,4,21005,03062,23,05,03,1,25,01,06,2014,1,68,023,2,1,222,12,1,512,03,2,,,,06,2015,2,,,,,,,,,,,,,2,,2,,000782.2378,1
03,1067,4,22114,03078,23,05,02,1,60,10,01,2014,2,65,215,1,1,500,06,1,215,50,1,02,2014,2,,,1,0540000,1,1,050,,,3,040,4,010,,,2,,2,,000516.4448,2
03,1068,4,22114,03078,23,81,03,2,38,01,03,2013,3,64,911,1,1,211,01,1,913,01,1,04,2013,2,,,2,,,,,,,,,,,,,2,,2,,000659.1162,2
03,1069,2,25136,03099,26,01,01,1,65,01,10,2009,2,06,143,1,1,500,26,1,122,26,1,12,2011,2,,,2,,,,,,,,,,,,,2,,2,,000496.4054,2
03,1070,2,22221,03108,26,05,02,1,50,03,04,2014,2,58,834,1,2,212,09,1,834,36,1,08,2014,2,,,1,0040000,1,1,100,,,,,,,,,1,0060000,2,,000565.4320,1
03,1071,3,25210,03127,23,03,05,2,36,02,01,2012,2,04,512,1,1,211,01,1,913,25,1,02,2012,2,,,1,0060000,1,1,080,,,3,020,,,,,2,,2,,000694.7874,2
03,1072,3,23225,03113,23,05,03,2,24,01,02,2013,1,06,421,1,1,234,24,1,913,19,2,,,,02,2015,1,0042000,5,1,050,2,050,,,,,,,2,,2,,000698.8471,1
03,1072,3,23225,03113,23,03,03,1,21,01,08,2014,1,55,311,1,1,234,14,1,516,01,2,,,,10,2015,1,0010000,5,1,060,2,040,,,,,,,2,,2,,000675.2898,1
03,1072,3,23225,03113,23,02,03,2,31,01,10,2010,1,06,522,1,1,234,49,1,149,47,2,,,,11,2014,2,,,,,,,,,,,,,2,,2,,000843.3741,1
03,1073,3,23225,03113,23,04,03,2,30,01,09,2012,2,04,512,1,1,235,24,1,913,24,1,09,2014,2,,,1,0050000,5,1,080,,,3,020,,,,,1,0050000,1,0007000,000843.3741,1
03,1074,1,23117,03128,26,03,02,1,33,02,09,2013,2,04,931,1,1,233,24,1,712,36,2,,,,09,2015,1,0050000,4,1,100,,,,,,,,,2,,2,,000807.1836,1
03,1075,1,23117,03128,26,06,02,1,53,05,08,2014,2,04,512,1,1,500,12,1,512,60,2,,,,08,2015,1,0040000,1,1,100,,,,,,,,,2,,2,,000627.2548,1
03,1076,1,23117,03128,26,04,02,1,40,01,09,2012,2,04,931,1,1,234,27,1,931,24,2,,,,12,2014,1,0036000,5,1,100,,,,,,,,,2,,2,,000749.3663,1
03,1077,1,23117,03128,26,02,03,2,26,01,07,2014,1,57,411,1,1,211,12,1,913,02,2,,,,07,2015,1,0010000,1,1,100,,,,,,,,,2,,2,,000848.4469,1
03,1077,1,23117,03128,26,08,02,1,46,02,10,2013,2,04,832,1,1,232,24,1,829,60,2,,,,10,2015,1,0060000,1,1,100,,,,,,,,,2,,2,,000627.2548,1
03,1078,1,23117,03128,26,01,01,1,40,01,10,2012,2,04,931,1,1,214,23,1,721,23,1,09,2014,2,,,2,,,,,,,,,,,,,1,0060000,2,,000749.3663,1
03,1079,1,23117,03128,26,03,03,1,31,01,07,2011,2,04,832,1,1,214,60,1,932,38,2,,,,07,2016,1,0056000,1,1,100,,,,,,,,,2,,2,,000807.1836,1
03,1080,1,23117,03128,26,05,02,1,31,01,11,2012,2,04,829,1,1,214,36,1,829,22,2,,,,11,2015,1,0010000,1,1,100,,,,,,,,,2,,2,,000807.1836,1
03,1081,1,23117,03128,26,05,03,1,23,01,06,2010,1,55,832,1,1,214,60,1,932,51,2,,,,06,2015,1,0060000,1,1,100,,,,,,,,,2,,2,,000679.3515,1
03,1082,1,25108,03167,26,04,02,1,25,01,01,2014,2,06,522,1,1,213,36,1,741,08,2,,,,01,2017,1,0048000,5,1,100,,,,,,,,,2,,2,,000894.5470,1
03,1083,1,24108,03169,26,08,02,1,51,03,07,2014,2,65,215,1,1,234,12,1,215,40,2,,,,07,2015,1,0020000,1,1,100,,,,,,,,,1,0140000,2,,000601.4669,1
03,1084,1,24108,03169,26,03,03,2,25,01,09,2013,1,54,411,1,1,222,60,1,421,12,2,,,,09,2018,2,,,,,,,,,,,,,2,,2,,000813.5653,1
03,1085,1,25220,03186,26,01,01,1,56,01,04,2011,5,55,516,1,1,300,31,1,724,31,1,11,2013,2,,,2,,,,,,,,,,,,,2,,2,,000547.1098,2
03,1086,3,23127,03171,23,06,02,1,55,02,02,2013,2,04,712,1,1,500,24,1,311,43,2,,,,02,2015,1,0086000,5,1,090,,,3,010,,,,,2,,2,,000573.5753,1
03,1087,3,23127,03171,23,03,05,1,31,01,10,2012,2,63,144,1,1,234,48,1,149,23,2,,,,10,2016,1,0150000,1,1,060,,,3,040,,,,,2,,2,,000807.1836,1
03,1088,3,23127,03171,23,01,01,1,50,02,09,2011,2,06,832,1,1,500,24,1,512,36,1,09,2012,2,,,2,,,,,,,,,,,,,2,,2,,000627.2548,2
03,1089,4,25126,03173,23,06,02,1,40,04,09,2014,2,55,832,1,1,300,12,1,833,60,2,,,,09,2015,1,0083000,5,1,100,,,,,,,,,2,,2,,000744.3489,1
03,1090,4,25126,03173,23,05,02,1,61,03,09,2012,2,04,721,1,1,231,27,1,832,60,2,,,,12,2014,1,0036000,5,1,100,,,,,,,,,2,,2,,000569.7350,1
03,1091,4,25126,03173,23,03,03,1,36,01,08,2011,1,04,829,1,1,214,37,1,932,37,1,09,2014,2,,,1,0042000,5,1,090,,,3,010,,,,,1,0120000,1,0020000,000744.3489,1
03,1092,3,21119,03177,23,03,03,1,32,01,10,2009,1,06,245,1,1,223,36,1,233,36,1,10,2012,2,,,2,,,,,,,,,,,,,2,,2,,000790.4411,2
03,1093,3,21119,03177,23,02,04,1,28,01,10,2010,1,06,516,1,1,234,50,1,516,47,2,,,,12,2014,1,0060000,5,1,100,,,,,,,,,2,,2,,000790.4411,1
03,1094,1,24220,03197,26,03,05,1,31,01,09,2014,2,03,522,1,1,214,36,1,721,00,2,,,,09,2017,2,,,,,,,,,,,,,2,,2,,000781.7842,1
03,1095,1,24220,03197,26,01,01,1,49,01,08,2010,2,55,723,1,1,234,37,1,724,37,1,09,2013,2,,,2,,,,,,,,,,,,,2,,2,,000607.5171,2
03,1095,1,24220,03197,26,03,03,2,21,01,09,2014,1,68,512,1,1,222,24,1,422,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000680.9279,1
03,1096,1,24220,03197,26,02,02,2,42,01,07,2012,2,02,743,1,1,234,29,1,913,26,2,,,,12,2014,1,0051000,5,1,100,,,,,,,,,2,,2,,000748.2325,1
03,1097,1,24220,03197,26,01,01,1,37,01,06,2010,2,04,522,1,1,214,48,1,825,48,1,06,2014,1,,,1,0150000,1,1,070,,,3,030,,,,,1,0120000,1,0031000,000725.7862,1
03,1098,1,24220,03197,26,06,03,1,25,01,01,2014,1,55,723,1,1,233,24,1,724,08,2,,,,01,2016,1,0048000,5,1,100,,,,,,,,,2,,2,,000781.7842,1
03,1099,3,24123,03182,23,02,05,1,28,01,03,2014,2,04,832,1,1,234,06,1,913,06,1,09,2014,3,,,1,0015500,5,1,100,,,,,,,,,1,0015000,2,,000780.5026,1
03,1100,3,24123,03182,23,03,03,1,38,03,10,2012,1,04,915,1,1,233,18,1,713,60,1,08,2014,2,,,1,0060000,1,1,080,,,3,020,,,,,1,0100000,1,0015000,000724.5964,1
03,1100,3,24123,03182,23,04,05,1,45,01,01,2014,2,66,419,1,1,233,24,1,713,08,2,,,,01,2016,1,0030000,1,1,100,,,,,,,,,2,,2,,000606.5212,1
03,1100,3,24123,03182,23,05,03,2,45,02,09,2013,2,06,411,1,1,214,36,1,913,60,2,,,,09,2016,1,0054000,1,1,075,,,3,025,,,,,2,,2,,000561.1905,1
03,1101,3,24123,03182,23,02,03,2,50,03,01,2014,1,06,419,1,1,500,88,1,921,60,2,,,,88,8888,1,0090000,1,1,060,,,3,030,4,010,,,2,,2,,000561.1905,1
03,1101,3,24123,03182,23,03,03,2,48,02,01,2014,1,63,411,1,1,232,24,1,913,20,2,,,,01,2016,1,0041000,1,1,100,,,,,,,,,2,,2,,000561.1905,1
03,1102,3,24123,03182,23,01,01,1,54,01,10,2009,2,06,611,1,1,233,17,1,833,17,1,03,2011,2,,,2,,,,,,,,,,,,,2,,2,,000606.5212,2
03,1103,1,10002,03199,26,04,02,1,35,02,01,2012,2,04,931,1,1,234,29,1,931,41,1,05,2014,2,,,2,,,,,,,,,,,,,1,0030000,2,,000702.8724,1
03,1104,1,10002,03199,26,05,02,1,38,03,04,2012,2,55,825,1,2,212,24,1,512,36,1,04,2014,1,,,2,,,,,,,,,,,,,1,0050000,1,0015500,000702.8724,1
03,1104,1,10002,03199,26,06,08,1,60,02,05,2012,2,04,712,1,1,500,24,1,712,47,1,04,2014,1,,,2,,,,,,,,,,,,,1,0050000,2,,000537.9883,1
03,1104,1,10002,03199,26,07,08,2,60,03,05,2012,2,04,743,1,1,500,23,2,,,1,04,2014,1,,,2,,,,,,,,,,,,,1,0070000,2,,000521.0452,2
03,1105,2,10003,03200,26,04,05,2,42,02,09,2012,2,68,023,1,1,233,24,1,511,48,1,09,2014,2,,,2,,,,,,,,,,,,,1,0150000,2,,000771.6111,1
03,1106,4,10003,03200,23,01,01,1,64,01,01,2010,2,65,311,1,1,233,32,1,311,32,1,09,2012,2,,,2,,,,,,,,,,,,,2,,2,,000572.8843,2
03,1107,4,24116,03202,23,04,02,1,64,02,06,2013,2,55,724,1,1,231,11,1,311,22,1,05,2014,1,,,1,0048000,2,1,080,,,3,010,4,010,,,1,0030000,2,,000560.7785,1
03,1108,3,21212,03251,23,04,03,2,28,02,03,2012,4,04,913,1,1,221,12,1,421,24,1,03,2013,2,,,2,,,,,,,,,,,,,2,,2,,001016.8136,2
03,1109,3,21212,03251,23,07,08,1,30,01,10,2009,2,54,512,1,1,500,12,1,512,12,1,10,2010,2,,,1,0070000,5,1,080,,,3,020,,,,,2,,2,,000967.3619,2
03,1110,1,22120,03261,26,05,02,1,50,10,05,2014,2,04,724,1,1,233,11,1,724,60,2,,,,04,2015,1,0080000,1,1,100,,,,,,,,,1,0100000,1,0045000,000564.7776,1
03,1111,1,22120,03261,26,05,03,1,26,01,09,2012,1,06,522,1,1,234,25,1,522,24,2,,,,10,2014,1,0050000,5,1,100,,,,,,,,,2,,1,0011000,000726.7847,1
03,1112,3,24229,03267,23,05,08,2,27,04,10,2009,1,65,214,2,1,235,60,1,214,58,2,,,,10,2014,1,0300000,1,1,100,,,,,,,,,2,,2,,000821.7491,1
03,1113,3,24229,03267,23,05,03,1,32,02,09,2011,5,55,827,1,1,234,88,1,827,46,2,,,,88,8888,1,0110000,5,1,090,,,,,4,010,,,2,,1,0009000,000781.7842,1
03,1113,3,24229,03267,23,06,05,2,33,02,09,2011,5,64,023,1,1,234,39,1,411,36,2,,,,12,2014,2,,,,,,,,,,,,,2,,2,,000821.7491,1
03,1114,3,24229,03267,23,07,03,1,37,02,04,2014,1,03,714,1,1,234,12,1,714,40,2,,,,04,2015,1,0015000,5,1,100,,,,,,,,,2,,1,0003500,000725.7862,1
03,1114,3,24229,03267,23,08,03,1,30,01,03,2013,1,55,932,1,1,234,24,1,512,18,2,,,,03,2015,1,0030000,5,1,100,,,,,,,,,2,,2,,000781.7842,1
03,1115,3,24229,03267,23,05,07,1,50,02,08,2014,2,65,023,1,1,400,28,1,914,58,2,,,,12,2016,1,0135000,1,1,070,2,020,3,010,,,,,1,0100000,2,,000607.5171,1
03,1115,3,24229,03267,23,06,07,2,53,02,08,2014,2,63,023,1,1,400,28,1,914,25,2,,,,12,2016,1,0135000,1,1,070,2,020,3,010,,,,,1,0100000,1,0008000,000562.1120,1
03,1115,3,24229,03267,23,07,04,2,13,01,08,2014,1,01,023,5,,400,16,2,,,2,,,,12,2015,2,,,,,,,,,,,,,2,,2,,000761.2343,2
03,1116,3,24229,03267,23,02,03,1,35,02,07,2013,1,61,234,2,1,232,23,1,234,26,1,06,2014,2,,,1,0070000,5,1,100,,,,,,,,,1,0030000,2,,000725.7862,1
03,1117,1,23209,03285,26,02,02,2,42,02,06,2012,2,53,522,1,1,235,88,1,913,51,2,,,,88,8888,1,0090000,5,1,080,,,3,020,,,,,2,,2,,000757.9499,1
03,1118,1,23209,03285,26,02,03,2,27,01,06,2014,1,67,223,1,1,234,12,1,223,03,2,,,,06,2015,1,0060000,5,1,080,,,3,020,,,,,2,,2,,000832.4212,1
03,1118,1,23209,03285,26,04,05,1,36,01,08,2013,2,65,931,1,1,234,24,1,931,13,2,,,,08,2015,1,0120000,1,1,080,,,3,020,,,,,2,,2,,000735.2120,1
03,1119,1,23209,03285,26,04,03,2,31,01,04,2013,1,63,422,1,1,500,88,1,122,17,2,,,,88,8888,1,0120000,1,1,040,2,040,3,020,,,,,2,,2,,000832.4212,1
03,1119,1,23209,03285,26,05,03,2,29,02,01,2013,1,67,231,1,1,233,88,1,223,20,2,,,,88,8888,1,0180000,1,1,050,2,040,3,010,,,,,2,,2,,000832.4212,1
03,1120,2,24103,03301,26,03,06,1,26,01,12,2011,1,65,512,1,1,222,36,1,312,33,2,,,,12,2014,1,0048000,2,1,100,,,,,,,,,2,,2,,000780.5026,1
03,1121,1,10006,03308,26,03,05,2,35,04,01,2014,2,63,421,1,1,232,11,1,149,59,2,,,,12,2014,1,0120000,1,1,100,,,,,,,,,2,,2,,000718.9680,1
03,1121,1,10006,03308,26,02,03,1,30,02,01,2014,2,04,832,1,1,232,11,1,832,35,2,,,,12,2014,1,0120000,1,1,100,,,,,,,,,2,,2,,000751.2074,1
03,1122,2,23108,03311,26,05,02,2,41,01,07,2014,2,03,913,1,1,234,24,1,913,02,2,,,,07,2016,1,0026000,5,1,100,,,,,,,,,2,,2,,000772.5419,1
03,1123,2,23108,03311,26,07,02,1,44,03,10,2009,2,04,131,1,1,233,59,1,724,59,1,09,2014,2,,,1,0075000,1,1,100,,,,,,,,,1,0070000,2,,000749.3663,1
03,1124,2,23108,03311,26,06,03,2,29,02,05,2010,1,54,422,2,1,234,36,1,341,36,1,05,2013,2,,,1,0050000,1,1,100,,,,,,,,,2,,2,,000848.4469,2
03,1124,2,23108,03311,26,07,03,2,26,01,04,2011,1,68,512,2,1,234,49,1,512,41,2,,,,05,2015,1,0060000,1,1,100,,,,,,,,,2,,2,,000848.4469,1
03,1125,3,22203,03313,23,04,07,1,54,03,12,2013,2,65,023,1,1,234,12,1,149,33,2,,,,12,2014,1,0180000,1,1,100,,,,,,,,,2,,2,,000678.5184,1
03,1125,3,22203,03313,23,05,07,2,46,01,06,2014,2,63,023,1,1,234,04,1,522,03,2,,,,10,2014,2,,,,,,,,,,,,,2,,2,,000627.8067,1
03,1126,3,22203,03313,23,02,03,2,38,01,10,2009,4,54,023,1,1,234,24,1,743,24,1,10,2011,2,,,2,,,,,,,,,,,,,2,,2,,000835.6793,2
03,1127,3,22203,03313,23,05,03,1,26,01,04,2014,1,67,223,1,1,234,24,1,419,05,2,,,,04,2016,2,,,,,,,,,,,,,2,,2,,000873.1523,1
03,1127,3,22203,03313,23,06,03,1,24,01,09,2013,1,54,023,1,1,232,37,1,522,12,2,,,,10,2016,1,0022000,5,1,100,,,,,,,,,2,,2,,000734.8729,1
03,1128,3,22203,03313,23,02,02,1,39,02,09,2013,2,04,413,1,1,231,10,1,512,10,1,07,2014,2,,,1,0045000,1,1,100,,,,,,,,,1,0080000,2,,000810.6097,1
03,1129,2,22108,03322,26,04,03,2,28,02,12,2013,1,63,023,5,,500,88,2,,,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000763.9380,2
03,1129,2,22108,03322,26,05,03,2,24,01,08,2014,1,67,023,4,,500,88,1,222,01,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000633.0238,1
03,1130,4,23103,03326,23,06,03,1,35,02,03,2013,2,54,522,1,1,500,24,1,512,18,2,,,,03,2015,1,0036000,1,1,100,,,,,,,,,2,,2,,000715.6578,1
03,1131,4,23103,03326,23,08,02,1,51,01,07,2013,2,03,712,1,1,233,16,1,712,14,2,,,,11,2014,1,0060000,4,1,100,,,,,,,,,2,,2,,000599.0392,1
03,1132,2,24211,03365,26,01,01,1,31,01,12,2009,2,55,723,1,1,214,36,1,829,36,1,12,2012,2,,,2,,,,,,,,,,,,,2,,2,,000866.4477,2
03,1133,2,24211,03365,26,03,03,2,28,01,08,2013,1,03,522,1,1,234,36,1,512,13,2,,,,08,2016,1,0072000,5,1,100,,,,,,,,,2,,2,,000910.7406,1
03,1134,2,24211,03365,26,06,02,1,40,02,05,2014,2,55,723,1,1,234,24,1,833,60,2,,,,05,2016,1,0060000,4,1,100,,,,,,,,,1,0140000,1,0022500,000804.3853,1
03,1135,4,22207,03371,23,81,07,1,41,01,03,2014,2,64,522,2,1,400,17,1,913,06,2,,,,08,2015,1,0090000,1,1,050,,,3,050,,,,,2,,2,,000791.8560,1
03,1135,4,22207,03371,23,82,05,2,42,02,09,2013,2,64,522,1,1,400,88,1,913,36,2,,,,88,8888,1,0090000,1,1,080,,,3,020,,,,,2,,2,,000791.8560,1
03,1136,4,22207,03371,23,02,08,1,46,01,04,2011,2,04,413,1,1,211,88,1,913,41,2,,,,88,8888,1,0048000,5,1,080,,,3,020,,,,,2,,2,,000678.5184,1
03,1136,4,22207,03371,23,03,08,2,36,01,09,2013,1,04,513,1,1,221,15,1,913,12,2,,,,12,2014,1,0024000,5,1,080,,,3,020,,,,,2,,2,,000835.6793,1
03,1137,4,22207,03371,23,02,03,2,48,03,01,2010,4,06,522,1,1,235,24,1,513,36,1,06,2014,2,,,2,,,,,,,,,,,,,1,0020000,2,,000627.8067,1
03,1138,3,22104,03374,23,03,02,1,42,03,06,2013,2,65,215,1,1,233,24,1,215,60,2,,,,06,2015,1,0230000,1,1,070,,,3,020,4,010,,,2,,2,,000719.7080,1
03,1139,3,22217,03399,23,04,05,1,30,01,05,2012,2,03,131,1,1,213,36,1,932,28,2,,,,05,2015,1,0051000,1,1,090,,,3,010,,,,,2,,2,,000788.2625,1
03,1140,2,21114,03405,26,03,03,2,27,01,02,2014,1,63,522,5,,400,88,2,,,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000898.8752,2
03,1141,2,21114,03405,26,05,05,2,32,01,12,2013,2,64,522,1,1,233,24,1,522,09,2,,,,12,2015,1,0023000,5,1,100,,,,,,,,,2,,2,,000898.8752,1
03,1142,2,21114,03405,26,04,03,2,25,01,04,2012,1,04,522,1,1,213,36,1,827,29,2,,,,04,2015,1,0036000,5,1,100,,,,,,,,,2,,1,0005000,000898.8752,1
03,1143,2,21114,03405,26,03,03,2,24,01,01,2014,1,67,522,1,1,222,24,1,913,08,2,,,,01,2016,1,0033000,5,1,090,,,3,010,,,,,2,,2,,000744.8370,1
03,1144,3,23235,03414,23,01,01,1,39,01,11,2013,2,65,724,1,1,500,13,1,724,10,2,,,,12,2014,1,0470000,1,1,069,2,025,3,005,4,001,,,2,,2,,000853.3263,1
03,1145,3,23235,03414,23,01,01,1,40,02,10,2013,2,65,215,1,1,233,36,1,215,60,2,,,,10,2016,1,0255000,1,1,075,2,010,3,010,4,005,,,2,,2,,000853.3263,1
03,1146,3,23235,03414,23,01,01,1,58,03,04,2014,2,06,723,1,1,233,13,1,723,60,2,,,,05,2015,1,0176000,5,1,099,,,,,4,001,,,2,,2,,000653.1478,1
03,1147,3,23235,03414,23,02,08,1,34,01,03,2012,2,04,931,1,1,213,36,1,724,30,2,,,,03,2015,1,0090000,5,1,070,,,3,030,,,,,2,,2,,000919.1647,1
03,1148,3,23235,03414,23,02,02,2,43,02,05,2012,2,06,422,1,1,211,36,1,913,60,2,,,,05,2015,1,0050000,5,1,070,2,030,,,,,,,1,0030000,1,0001000,000879.7171,1
03,1149,3,23235,03414,23,01,01,1,44,10,05,2014,2,65,214,1,1,222,07,1,214,60,2,,,,12,2014,1,0120000,1,,,2,050,3,050,,,,,1,0000000,1,0010000,000853.3263,1
03,1150,3,21120,03421,23,01,01,1,47,02,11,2012,2,04,724,1,1,232,88,1,724,46,2,,,,88,8888,1,0090000,5,1,100,,,,,,,,,2,,2,,000664.5363,1
03,1151,3,21120,03421,23,01,01,1,52,03,05,2014,2,65,215,1,1,233,11,1,215,38,2,,,,04,2015,1,0300000,1,1,075,,,3,020,4,005,,,1,0098000,1,0004000,000664.5363,1
03,1152,3,21120,03421,23,01,01,2,29,03,04,2014,1,04,021,1,1,212,06,1,932,52,2,,,,10,2014,1,0120000,5,1,100,,,,,,,,,2,,2,,000898.8752,1
03,1153,2,22132,03446,26,04,05,1,32,02,04,2014,2,68,421,1,1,213,36,1,827,17,2,,,,04,2017,1,0090000,1,1,100,,,,,,,,,2,,2,,000730.9955,1
03,1154,4,22238,03445,23,01,01,1,41,02,03,2013,2,04,611,1,1,233,24,1,723,39,2,,,,03,2015,1,0091000,5,1,100,,,,,,,,,2,,2,,000675.5081,1
03,1155,4,22238,03445,23,01,01,1,50,02,09,2013,2,03,832,1,1,233,24,1,832,36,2,,,,09,2015,1,0105000,1,1,090,,,3,010,,,,,2,,2,,000565.4320,1
03,1155,4,22238,03445,23,03,03,1,28,02,09,2013,1,68,023,1,1,500,27,1,512,48,2,,,,12,2015,1,0060000,5,1,100,,,,,,,,,2,,2,,000727.6269,1
03,1156,4,22238,03445,23,03,03,1,21,01,04,2014,1,06,422,1,1,213,36,1,932,05,2,,,,04,2017,1,0028000,5,1,100,,,,,,,,,2,,2,,000612.3941,1
03,1157,4,22238,03445,23,01,01,1,51,01,02,2014,2,02,611,1,1,233,24,1,713,07,2,,,,02,2016,1,0084000,1,1,100,,,,,,,,,2,,2,,000565.4320,1
03,1158,1,21230,03434,26,01,01,2,30,01,08,2014,4,61,827,1,1,213,36,1,827,01,2,,,,08,2017,2,,,,,,,,,,,,,2,,2,,000766.5937,1
03,1159,1,21230,03434,26,03,03,1,33,01,12,2011,2,04,023,1,1,234,36,1,512,33,2,,,,12,2014,1,0030000,1,1,100,,,,,,,,,2,,2,,000729.3112,1
03,1160,1,21230,03434,26,01,01,1,43,02,04,2013,2,04,516,1,1,231,24,1,712,53,2,,,,04,2015,1,0072000,1,1,100,,,,,,,,,2,,2,,000677.0717,1
03,1161,4,22338,03454,23,07,03,2,49,01,05,2013,3,61,913,1,1,500,88,1,913,16,2,,,,88,8888,1,0090000,1,1,100,,,,,,,,,2,,1,0019000,000557.0815,1
03,1161,4,22338,03454,23,08,03,2,32,03,04,2013,1,61,913,1,1,500,88,1,913,60,2,,,,88,8888,1,0090000,1,1,100,,,,,,,,,2,,1,0015000,000814.3951,1
03,1162,2,21221,03480,26,03,05,2,38,03,03,2013,2,67,222,1,1,235,24,1,513,60,2,,,,03,2015,1,0120000,1,1,095,,,3,005,,,,,2,,1,0022000,000775.5683,1
03,1163,2,21221,03480,26,02,02,2,39,03,07,2013,2,04,023,1,1,214,24,1,913,60,2,,,,07,2015,1,0048000,5,1,100,,,,,,,,,2,,2,,000775.5683,1
03,1164,2,21221,03480,26,03,03,2,34,04,12,2013,1,61,411,1,1,234,24,1,411,58,2,,,,12,2015,1,0060000,5,1,100,,,,,,,,,2,,2,,000851.7707,1
03,1164,2,21221,03480,26,04,03,1,32,01,06,2013,1,06,023,1,1,234,24,1,512,15,2,,,,06,2015,1,0030000,5,1,100,,,,,,,,,2,,2,,000810.3458,1
03,1165,1,22205,03494,26,01,01,1,60,02,07,2012,2,66,241,1,1,233,36,1,241,26,2,,,,07,2015,1,0047000,4,1,060,,,3,040,,,,,2,,2,,000560.1302,1
03,1165,1,22205,03494,26,03,03,2,26,01,07,2014,1,67,223,2,1,233,24,1,223,02,2,,,,07,2016,2,,,,,,,,,,,,,2,,2,,000828.5585,1
03,1166,3,23115,03502,23,81,04,1,58,03,06,2013,2,65,611,6,,500,24,1,811,24,2,,,,06,2015,1,0060000,1,1,100,,,,,,,,,2,,1,0015000,000660.2619,
03,1166,3,23115,03502,23,82,08,2,57,03,06,2013,2,63,413,6,,500,24,2,,,2,,,,06,2015,2,,,,,,,,,,,,,1,0000000,2,,000660.2619,
03,1166,3,23115,03502,23,83,08,2,18,01,03,2011,1,03,023,6,,500,60,2,,,2,,,,03,2016,2,,,,,,,,,,,,,2,,2,,000660.2619,
03,1167,3,23115,03502,23,09,05,2,34,02,06,2012,2,06,743,1,1,211,30,1,913,46,2,,,,12,2014,1,0068000,5,1,100,,,,,,,,,2,,2,,000765.2659,1
03,1167,3,23115,03502,23,10,03,2,34,03,09,2014,1,61,023,1,1,233,24,1,913,14,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000765.2659,1
03,1168,3,23115,03502,23,04,03,2,38,01,03,2014,1,04,911,1,1,233,24,1,913,06,2,,,,03,2016,1,0021000,1,1,100,,,,,,,,,2,,2,,000696.8025,1
03,1169,3,23115,03502,23,01,01,1,47,02,02,2014,2,04,724,1,1,234,24,1,724,60,2,,,,02,2016,1,0050000,1,1,100,,,,,,,,,2,,2,,000565.7592,1
03,1170,1,22307,03509,26,02,03,1,41,02,09,2012,2,65,812,1,1,500,24,1,724,42,1,02,2014,3,,,2,,,,,,,,,,,,,1,0180000,2,,000717.8408,2
03,1171,1,22307,03509,26,01,01,2,64,04,02,2014,3,04,913,1,1,211,24,1,913,52,2,,,,02,2016,1,0020000,1,1,070,2,030,,,,,,,2,,2,,000532.1415,1
03,1171,1,22307,03509,26,03,03,2,29,01,11,2012,1,67,223,1,1,233,36,1,223,22,2,,,,11,2015,2,,,,,,,,,,,,,2,,2,,000812.7532,1
