RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ221C_CONSUM,RQ221P_CONSUM,RQ222C_INVEST,RQ222P_INVEST,RQ223C_SAVINGS,RQ223P_SAVINGS,RQ224C_OTHERS,RQ224P_OTHERS,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
03,0717,004,02318,03,03,1,28,02,04,2006,1,05,023,4,500,01,2,,,1,05,2006,,,2,,,,,,,,,,,2,,2,,000654.0379,2
03,0717,004,02318,04,03,1,24,02,04,2006,1,05,422,4,500,01,2,,,1,05,2006,,,2,,,,,,,,,,,2,,2,,000555.4605,2
03,0717,004,02318,05,03,2,19,02,04,2006,1,05,023,4,500,01,2,,,1,05,2006,,,2,,,,,,,,,,,2,,2,,000615.1988,2
03,0718,004,02318,03,04,2,29,01,05,2008,1,61,234,4,234,03,1,239,03,1,08,2008,,,2,,,,,,,,,,,1,0050000,2,,000672.3584,1
03,0719,002,02337,03,03,2,40,01,08,2007,4,63,021,1,234,24,1,343,13,2,,,08,2009,1,0055000,4,1,100,,,,,,,2,,1,0008000,000539.6353,1
03,0720,004,02328,01,01,1,65,05,09,2008,2,65,092,4,300,03,2,,,2,,,12,2008,2,,,,,,,,,,,2,,2,,000466.0842,2
03,0721,004,02328,04,02,1,30,03,08,2008,2,63,131,1,500,12,1,834,36,2,,,08,2009,1,0040000,1,1,050,,,3,050,,,2,,2,,000644.3705,1
03,0722,004,02328,06,03,2,40,05,08,2008,1,04,021,1,212,06,1,347,25,2,,,02,2009,1,0040000,4,1,100,,,,,,,2,,2,,000539.9469,1
03,0723,004,02328,04,02,1,41,02,09,2007,2,61,233,1,500,24,1,421,36,2,,,09,2009,1,0130000,1,1,070,,,3,030,,,2,,2,,000536.7388,1
03,0724,004,02328,09,03,1,31,02,08,2008,2,04,832,1,233,24,1,712,25,2,,,08,2010,2,,,,,,,,,,,2,,2,,000644.3705,1
03,0725,004,02328,04,02,1,44,05,05,2008,2,65,092,1,233,06,1,834,28,2,,,11,2008,1,0090000,1,1,070,,,3,030,,,2,,2,,000536.7388,1
03,0726,004,02343,09,03,1,30,01,01,2008,2,02,712,1,234,24,1,712,08,2,,,01,2010,1,0084000,1,1,075,2,025,,,,,2,,2,,000641.0241,1
03,0727,004,02344,06,02,1,58,01,06,2008,2,65,829,1,400,10,1,314,03,2,,,04,2009,1,0060000,1,1,080,,,3,020,,,2,,2,,000517.7448,1
03,0727,004,02344,07,03,1,33,04,04,2008,2,65,023,1,500,07,1,913,29,2,,,11,2008,1,0030000,3,1,010,2,040,3,050,,,2,,2,,000689.6002,1
03,0728,004,02344,03,03,1,36,02,03,2008,1,04,724,1,234,24,1,724,27,2,,,03,2010,1,0018000,3,1,050,2,030,3,020,,,2,,2,,000574.4136,1
03,0729,004,02344,07,02,2,42,01,03,2005,2,04,522,1,211,41,1,913,41,1,08,2008,,,1,0040000,1,1,090,,,3,010,,,1,0000000,2,,000577.8468,1
03,0730,004,02344,04,02,1,37,01,12,2007,2,65,092,1,400,10,1,314,09,2,,,10,2008,1,0180000,1,1,060,2,010,3,030,,,2,,2,,000574.4136,1
03,0731,004,02344,04,03,1,25,01,02,2007,1,64,211,1,233,24,1,211,19,2,,,02,2009,1,0030000,1,1,070,,,3,030,,,2,,2,,000689.6002,1
03,0732,001,02354,05,02,2,45,01,03,2007,2,61,239,1,234,24,1,522,18,2,,,03,2009,1,0090000,1,1,100,,,,,,,2,,2,,000665.1778,1
03,0733,001,02354,10,03,1,37,01,03,2007,1,68,092,1,400,21,1,933,18,2,,,12,2008,1,0150000,1,1,070,2,020,3,010,,,2,,2,,000721.1622,1
03,0733,001,02354,05,03,2,34,01,04,2007,1,05,313,4,211,00,2,,,1,04,2007,,,2,,,,,,,,,,,2,,2,,000890.0276,2
03,0734,001,02354,06,03,2,23,02,09,2008,1,03,512,1,222,03,1,347,04,2,,,12,2008,2,,,,,,,,,,,2,,2,,000814.3631,1
03,0735,001,02354,03,07,1,44,01,01,2006,2,63,149,1,500,36,1,512,32,2,,,01,2009,1,0150000,1,1,090,,,3,010,,,2,,2,,000721.1622,1
03,0735,001,02354,04,07,2,43,01,01,2006,2,61,149,1,500,36,1,512,32,2,,,01,2009,2,,,,,,,,,,,2,,2,,000725.4725,1
03,0736,001,02354,03,02,1,32,01,10,2007,2,63,131,1,235,14,1,512,11,2,,,12,2008,1,0180000,1,1,030,2,050,3,020,,,2,,2,,000865.7761,1
03,0737,001,02354,01,01,1,29,01,07,2007,2,05,512,1,233,14,1,512,14,1,09,2008,,,1,0100000,1,1,080,,,3,020,,,1,0080000,2,,000865.7761,1
03,0738,001,02354,06,08,2,49,01,04,2008,2,68,825,1,100,12,1,834,05,2,,,04,2009,1,0060000,1,1,100,,,,,,,2,,2,,000665.1778,1
03,0739,001,02357,02,02,2,22,01,03,2007,2,05,741,1,235,12,1,512,12,1,03,2008,,,2,,,,,,,,,,,2,,2,,000656.6143,2
03,0740,001,02358,04,03,2,34,02,06,2006,1,65,223,1,500,34,1,223,39,2,,,04,2009,1,0110000,1,,,2,060,3,040,,,2,,2,,000712.9640,1
03,0740,001,02358,05,03,2,26,01,04,2006,1,64,343,1,231,25,1,422,25,1,05,2008,,,2,,,,,,,,,,,1,0100000,2,,000712.9640,1
03,0741,001,02358,04,02,2,44,01,10,2003,2,04,731,1,212,32,1,347,32,1,07,2006,,,2,,,,,,,,,,,2,,2,,000581.1457,2
03,0742,004,02366,06,02,2,35,01,04,2008,2,04,021,1,222,36,1,913,05,2,,,04,2011,1,0025000,1,1,100,,,,,,,2,,2,,000538.3890,1
03,0743,003,02367,07,06,2,19,01,02,2008,1,04,023,3,212,88,1,347,07,2,,,88,8888,2,,,,,,,,,,,2,,2,,000602.9578,1
03,0744,003,02367,03,03,2,27,01,06,2008,1,63,241,8,500,03,2,,,1,09,2008,,,2,,,,,,,,,,,1,0000000,2,,000658.9801,2
03,0745,003,02367,05,03,1,33,01,01,2007,1,65,223,1,233,21,1,513,20,2,,,10,2008,1,0045000,1,1,075,,,3,025,,,2,,2,,000641.0241,1
03,0746,003,02367,04,02,1,50,02,04,2008,2,05,512,1,235,11,1,512,17,2,,,03,2009,1,0100000,1,1,090,,,3,010,,,2,,2,,000494.1597,1
03,0747,003,02367,03,03,2,28,02,03,2007,1,63,241,4,221,00,2,,,1,03,2007,,,2,,,,,,,,,,,2,,2,,000658.9801,2
03,0748,003,02367,01,01,1,40,01,09,2008,2,65,215,4,211,00,2,,,1,09,2008,,,2,,,,,,,,,,,1,0000000,2,,000533.9514,2
03,0749,002,02368,05,02,1,51,02,06,2008,2,65,131,1,233,06,1,241,18,2,,,12,2008,1,0090000,1,1,100,,,,,,,2,,2,,000512.6988,1
03,0749,002,02368,06,08,2,26,01,08,2008,1,63,021,1,211,24,1,913,01,2,,,10,2010,2,,,,,,,,,,,2,,2,,000683.7027,1
03,0750,002,02368,02,02,2,61,01,12,2007,2,65,231,4,400,06,2,,,1,06,2008,,,2,,,,,,,,,,,1,0000000,2,,000495.9409,2
03,0751,001,02384,03,03,1,35,02,04,2007,1,63,123,4,222,00,2,,,1,04,2007,,,2,,,,,,,,,,,2,,2,,000534.5708,2
03,0752,001,02384,81,03,2,29,01,04,2007,2,63,522,1,233,88,1,411,17,2,,,88,8888,1,0012000,1,1,040,2,060,,,,,2,,2,,000556.7213,1
03,0753,001,02384,01,01,1,38,02,01,2007,2,65,215,4,500,02,1,522,02,1,03,2007,,,2,,,,,,,,,,,2,,2,,000534.5708,2
03,0753,001,02384,02,02,2,36,01,01,2007,2,65,223,4,500,05,1,932,05,1,06,2007,,,2,,,,,,,,,,,2,,2,,000537.7659,2
03,0754,004,02400,01,01,2,20,01,12,2007,1,04,023,4,223,07,1,512,07,1,07,2008,,,1,0004000,1,1,100,,,,,,,1,0050000,2,,000603.6572,1
03,0755,004,02400,06,08,1,38,02,12,2005,2,65,311,1,233,14,1,123,36,1,04,2007,,,2,,,,,,,,,,,2,,2,,000534.5708,2
03,0756,003,02404,04,02,1,35,01,01,2007,2,03,931,1,223,23,1,743,20,2,,,12,2008,1,0051900,1,1,100,,,,,,,2,,2,,000534.5708,1
03,0757,003,02404,03,03,2,39,01,07,2004,2,05,323,1,211,15,1,913,15,1,10,2005,,,2,,,,,,,,,,,2,,2,,000537.7659,2
03,0758,003,02404,01,01,1,45,01,09,2006,2,01,832,1,233,06,1,833,06,1,06,2007,,,2,,,,,,,,,,,2,,2,,000494.7329,2
03,0759,003,02404,03,03,2,29,02,06,2006,1,61,233,1,223,18,1,315,42,1,12,2007,,,2,,,,,,,,,,,2,,2,,000659.7445,2
03,0760,003,02404,05,02,1,49,01,06,2007,2,05,611,1,233,24,1,741,15,2,,,06,2009,1,0036000,4,1,080,,,3,020,,,1,0015000,2,,000494.7329,1
03,0760,003,02404,06,05,1,29,03,08,2008,2,65,215,1,400,02,1,834,04,1,09,2008,,,1,0140000,1,,,2,100,,,,,1,0000000,2,,000641.7677,1
03,0761,003,02404,04,02,1,49,05,02,2008,2,01,714,1,233,22,1,714,48,2,,,12,2009,1,0056000,4,1,075,,,3,025,,,2,,2,,000494.7329,1
03,0762,002,02407,05,02,1,40,01,08,2004,2,04,723,1,233,48,1,724,48,1,08,2008,,,1,0030000,1,1,100,,,,,,,1,0050000,1,0003100,000536.7388,1
03,0763,002,02407,04,03,2,41,01,06,2008,4,63,235,4,100,02,1,513,01,1,07,2008,,,2,,,,,,,,,,,1,0020000,2,,000539.9469,1
03,0764,002,02407,03,05,2,39,01,04,2008,2,05,123,1,232,24,1,913,05,2,,,04,2010,1,0045000,1,1,100,,,,,,,2,,2,,000539.9469,1
03,0765,003,02420,08,03,1,26,01,04,2007,1,63,421,1,234,13,1,913,13,1,05,2008,,,2,,,,,,,,,,,1,0045000,1,0006000,000642.8832,1
03,0766,003,02420,02,03,1,40,02,06,2007,1,04,512,1,232,24,1,512,40,2,,,06,2009,1,0030000,1,1,100,,,,,,,2,,2,,000535.5000,1
03,0767,003,02420,05,03,2,34,02,11,2006,1,05,512,1,234,12,1,149,36,1,11,2007,,,2,,,,,,,,,,,2,,2,,000660.8913,2
03,0767,003,02420,06,03,2,28,02,04,2007,1,61,234,1,234,88,1,422,42,2,,,88,8888,1,0120000,1,1,100,,,,,,,2,,2,,000660.8913,1
03,0768,004,02436,04,03,1,26,01,01,2004,1,63,522,4,234,06,1,512,06,1,07,2004,,,2,,,,,,,,,,,2,,2,,000686.9320,2
03,0769,003,02442,04,02,1,44,05,10,2007,2,64,419,1,233,13,1,419,60,2,,,11,2008,1,0480000,1,1,070,,,3,030,,,2,,2,,000615.4688,1
03,0770,002,02464,01,01,1,37,01,08,2004,2,04,829,1,213,36,1,411,36,1,08,2007,,,2,,,,,,,,,,,2,,2,,000534.5708,2
03,0771,001,02470,07,02,2,38,01,01,2007,2,05,513,1,235,24,1,913,20,2,,,01,2009,1,0018000,1,1,100,,,,,,,2,,2,,000576.8453,1
03,0772,001,02470,04,02,1,42,10,03,2008,2,05,825,1,400,06,1,149,55,1,09,2008,,,1,0175000,1,1,030,2,050,3,020,,,1,0090000,2,,000573.4181,1
03,0773,001,02470,02,02,2,51,01,09,2005,2,05,330,1,233,48,1,913,36,2,,,09,2009,1,0020000,1,1,070,,,3,030,,,2,,2,,000528.9032,1
03,0774,004,02473,05,03,1,27,01,02,2008,2,05,512,1,233,24,1,512,07,2,,,02,2010,1,0027000,4,1,100,,,,,,,2,,2,,000642.8832,1
03,0775,004,02473,05,02,1,42,02,03,2007,2,04,512,1,233,24,1,512,30,2,,,03,2009,1,0045000,4,1,100,,,,,,,2,,2,,000535.5000,1
03,0776,004,02473,04,02,1,35,01,07,2005,2,05,714,1,234,48,1,913,38,2,,,07,2009,1,0030000,1,1,100,,,,,,,1,0019200,2,,000535.5000,1
03,0777,004,02473,03,02,2,46,01,06,2008,2,63,021,1,234,24,1,913,03,2,,,06,2010,1,0011000,5,1,100,,,,,,,2,,2,,000493.9287,1
03,0778,004,02473,06,02,1,43,02,05,2008,2,05,023,1,400,05,1,731,40,2,,,10,2008,1,0294000,1,1,100,,,,,,,2,,2,,000535.5000,1
03,0779,004,02473,10,03,2,37,02,03,2004,3,04,092,1,212,60,1,932,54,2,,,03,2009,1,0050400,4,1,100,,,,,,,2,,2,,000538.7006,1
03,0780,003,02475,04,02,2,50,02,08,2008,2,63,341,1,233,36,1,913,43,2,,,08,2011,1,0017000,1,1,090,,,3,010,,,1,0045000,1,0005000,000512.4974,1
03,0781,003,02475,03,04,1,41,02,08,2007,4,04,092,1,233,12,1,829,24,1,08,2008,,,2,,,,,,,,,,,1,0045000,1,0030000,000555.6316,1
03,0782,003,02475,06,02,1,39,01,03,2007,2,04,833,1,233,24,1,712,18,2,,,03,2009,1,0055000,1,1,080,2,010,3,010,,,2,,2,,000555.6316,1
03,0783,001,02479,05,03,1,34,01,08,2007,3,01,712,1,233,24,1,712,13,2,,,08,2009,2,,,,,,,,,,,2,,2,,000641.0241,1
03,0784,001,02479,07,02,1,37,02,07,2008,2,65,215,1,300,12,1,215,14,2,,,07,2009,1,0060000,4,1,100,,,,,,,2,,2,,000533.9514,1
03,0785,001,02479,04,02,2,57,01,06,2008,2,05,023,4,400,06,2,,,2,,,12,2008,2,,,,,,,,,,,2,,1,0002600,000478.0078,2
03,0786,001,02479,01,01,1,51,05,01,2008,2,65,516,1,400,08,1,834,40,1,09,2008,,,1,0080000,1,1,100,,,,,,,1,0050000,2,,000494.1597,1
03,0787,003,02483,04,02,1,50,03,02,2008,2,04,512,1,233,08,1,713,24,2,,,10,2008,1,0102000,1,1,070,2,030,,,,,2,,2,,000526.2628,1
03,0788,003,02483,03,05,1,41,04,11,2006,2,63,023,1,400,08,1,512,32,1,07,2007,,,2,,,,,,,,,,,2,,2,,000568.6397,2
03,0789,003,02483,07,03,2,35,01,07,2007,1,61,233,1,223,24,1,233,14,2,,,07,2009,1,0060000,1,1,060,2,030,3,010,,,2,,2,,000572.0383,1
03,0790,003,02485,05,02,1,43,01,05,2006,2,04,832,1,234,36,1,832,28,2,,,05,2009,1,0102000,1,1,100,,,,,,,2,,2,,000536.4291,1
03,0791,003,02485,01,01,2,43,01,10,2003,2,04,743,1,223,32,1,743,32,1,06,2006,,,2,,,,,,,,,,,2,,2,,000539.6353,2
03,0792,003,02485,13,06,2,20,01,08,2008,1,04,512,1,221,12,1,512,01,2,,,08,2009,1,0014000,5,1,100,,,,,,,2,,2,,000605.7557,1
03,0793,004,02494,01,01,2,42,01,11,2006,2,05,021,1,300,04,1,913,04,1,03,2007,,,2,,,,,,,,,,,2,,2,,000537.7659,2
03,0793,004,02494,05,02,1,43,03,09,2008,2,65,092,1,400,06,1,314,60,2,,,03,2009,1,0090000,1,1,100,,,,,,,1,0098000,2,,000534.5708,1
03,0794,004,02494,05,02,2,48,02,06,2008,2,05,021,1,234,60,1,513,03,2,,,06,2013,2,,,,,,,,,,,2,,2,,000493.0717,1
03,0795,004,02494,04,02,1,30,01,10,2003,2,05,516,1,233,60,1,741,58,2,,,10,2008,1,0048000,1,1,090,,,3,010,,,2,,2,,000641.7677,1
03,0796,004,02494,05,02,1,33,01,06,2006,2,04,723,1,234,29,1,723,27,2,,,11,2008,1,0156000,1,1,090,,,3,010,,,2,,1,0020000,000641.7677,1
03,0797,003,02495,03,02,2,35,02,08,2008,2,05,413,1,233,24,1,513,26,2,,,08,2010,1,0025000,1,1,090,,,3,010,,,1,0050000,2,,000537.1428,1
03,0798,003,02495,07,02,1,48,02,11,2007,2,04,714,1,100,11,1,143,35,2,,,10,2008,1,0104000,1,1,100,,,,,,,2,,2,,000494.1597,1
03,0799,002,02503,04,02,1,40,05,06,2008,2,65,215,1,222,06,1,215,52,2,,,12,2008,1,0250000,1,1,070,,,3,030,,,1,0093000,2,,000544.7915,1
03,0800,002,02503,05,07,1,49,01,05,2008,2,65,222,1,300,24,1,223,04,2,,,05,2010,1,0050000,1,1,100,,,,,,,2,,2,,000504.1919,1
03,0801,002,02503,06,04,2,37,01,06,2008,1,05,513,1,400,88,1,513,03,2,,,88,8888,2,,,,,,,,,,,2,,2,,000548.0476,1
03,0802,003,02510,08,02,1,51,01,01,2004,2,05,311,1,232,88,1,311,56,2,,,88,8888,1,0120000,1,1,095,2,005,,,,,2,,2,,000546.2079,1
03,0803,004,02539,02,02,2,47,01,11,2007,2,04,741,4,400,06,1,913,06,1,05,2008,,,2,,,,,,,,,,,1,0030000,2,,000493.6430,1
03,0804,002,02547,02,02,2,27,01,05,2006,2,02,621,1,233,25,1,512,25,1,06,2008,,,1,0020000,1,1,070,2,030,,,,,1,0200000,2,,000660.5090,1
03,0805,003,02528,05,02,2,35,01,01,2008,2,04,522,1,233,24,1,913,08,2,,,01,2010,1,0042000,4,1,100,,,,,,,2,,2,,000597.7915,1
03,0806,003,02528,05,02,1,40,01,08,2008,2,05,611,1,400,06,1,933,01,2,,,02,2009,2,,,,,,,,,,,2,,2,,000594.2398,1
03,0807,003,02528,11,03,1,27,01,11,2006,1,04,832,1,233,24,1,832,22,2,,,11,2008,1,0045000,1,1,040,2,060,,,,,2,,2,,000713.4021,1
03,0808,004,02538,06,05,1,29,01,02,2007,2,05,724,1,233,24,1,724,20,2,,,02,2009,1,0022000,1,1,080,,,3,020,,,2,,2,,000642.5114,1
03,0809,004,02538,05,05,1,30,03,05,2008,2,04,823,1,233,24,1,823,41,2,,,05,2010,1,0030000,1,1,100,,,,,,,2,,2,,000642.5114,1
03,0809,004,02538,06,03,2,30,02,05,2008,2,65,223,1,233,24,1,323,29,2,,,05,2010,1,0025000,2,1,100,,,,,,,2,,2,,000660.5090,1
03,0810,003,02554,04,05,1,33,01,07,2007,2,04,712,1,223,36,1,712,14,2,,,07,2010,1,0020000,1,1,050,,,3,050,,,2,,2,,000719.5925,1
03,0811,003,02554,88,03,2,28,01,12,2003,1,05,312,4,214,03,2,,,1,03,2004,,,2,,,,,,,,,,,2,,2,,000624.2328,2
03,0812,003,02554,01,01,1,67,06,08,2007,2,01,023,4,500,03,2,,,1,11,2007,,,2,,,,,,,,,,,2,,2,,000520.4936,2
03,0812,003,02554,02,02,2,64,04,12,2007,2,01,023,4,500,03,2,,,1,03,2008,,,2,,,,,,,,,,,2,,2,,000536.5958,2
03,0813,003,02554,05,02,2,42,01,09,2007,2,05,021,1,234,24,1,913,12,2,,,09,2009,1,0050000,1,1,100,,,,,,,2,,2,,000602.9788,1
03,0814,001,02578,07,03,2,29,01,12,2007,4,63,412,1,222,12,1,412,09,2,,,12,2008,2,,,,,,,,,,,2,,2,,000661.6557,1
03,0815,001,02581,04,05,2,25,01,05,2007,2,05,512,1,234,11,1,421,11,1,04,2008,,,1,0010000,1,1,050,,,3,050,,,1,0010000,1,0006000,000704.1352,1
03,0816,002,02588,03,03,2,24,02,06,2006,1,04,515,1,223,16,1,515,22,1,10,2007,,,2,,,,,,,,,,,2,,2,,000604.3567,2
03,0817,002,02588,01,01,1,31,01,06,2006,2,05,123,1,233,21,1,832,21,1,03,2008,,,2,,,,,,,,,,,2,,2,,000642.5114,2
03,0818,004,02603,02,02,2,30,01,02,2008,2,05,131,1,234,24,1,913,07,2,,,02,2010,1,0030000,4,1,080,,,3,020,,,2,,2,,000708.0978,1
03,0819,004,02603,07,03,1,27,01,02,2006,1,05,931,1,235,88,1,712,31,2,,,88,8888,1,0030000,4,1,080,2,010,3,010,,,2,,2,,000688.8034,1
03,0819,004,02603,03,05,1,33,01,10,2006,2,65,921,1,223,24,1,712,24,2,,,10,2008,1,0030000,4,1,090,,,3,010,,,2,,2,,000688.8034,1
03,0820,004,02603,01,01,1,30,03,08,2008,2,05,832,1,234,36,1,832,30,2,,,08,2011,1,0018000,5,1,080,2,020,,,,,1,0100000,1,0020000,000688.8034,1
03,0821,004,02603,01,01,1,59,01,09,2008,2,63,131,4,500,01,2,,,2,,,10,2008,2,,,,,,,,,,,2,,1,0016000,000517.1466,2
03,0821,004,02603,02,02,2,60,01,09,2008,2,63,522,4,500,01,2,,,2,,,10,2008,2,,,,,,,,,,,2,,1,0016000,000513.6365,2
03,0822,001,02608,02,02,2,39,01,05,2005,2,04,921,1,211,12,1,913,12,1,05,2006,,,2,,,,,,,,,,,2,,2,,000537.7659,2
03,0823,001,02608,01,01,1,43,03,05,2008,2,05,921,1,233,23,1,721,36,2,,,04,2010,1,0015000,1,1,090,,,3,010,,,2,,2,,000534.5708,1
03,0824,003,02661,02,02,2,32,01,12,2003,2,65,131,1,213,13,1,932,13,1,01,2004,,,2,,,,,,,,,,,2,,2,,000706.4699,2
03,0825,003,02661,01,01,1,52,02,06,2007,2,02,611,4,212,06,2,,,1,12,2007,,,2,,,,,,,,,,,2,,2,,000529.7716,2
03,0825,003,02661,02,02,2,49,03,07,2008,2,01,921,1,212,06,1,347,02,2,,,01,2009,2,,,,,,,,,,,2,,2,,000527.9927,1
03,0825,003,02661,03,03,1,27,01,09,2006,1,01,921,4,212,06,2,,,1,03,2007,,,2,,,,,,,,,,,2,,2,,000687.2199,2
03,0825,003,02661,04,03,1,26,01,04,2006,1,02,921,4,212,18,2,,,1,10,2007,,,2,,,,,,,,,,,2,,2,,000687.2199,2
03,0826,001,02622,02,02,2,28,01,05,2006,2,65,131,1,235,18,1,513,18,1,11,2007,,,2,,,,,,,,,,,2,,2,,000660.8913,2
03,0827,002,02658,01,01,1,38,01,10,2003,2,05,012,7,222,01,2,,,1,11,2003,,,2,,,,,,,,,,,2,,2,,000535.5000,
03,0828,003,02672,07,03,2,29,01,11,2006,1,63,412,1,234,24,1,412,22,2,,,11,2008,1,0060000,4,1,050,,,3,050,,,2,,2,,000660.5090,1
03,0829,003,02672,03,03,2,28,01,06,2007,1,04,522,1,212,10,1,347,10,1,04,2008,,,2,,,,,,,,,,,1,0000000,2,,000660.5090,1
03,0830,002,02664,04,03,2,24,03,12,2007,2,05,092,1,212,12,1,347,45,2,,,12,2008,1,0060000,1,1,050,,,,,,,2,,2,,000604.3567,1
03,0831,001,02639,01,01,1,49,03,01,2008,2,65,741,1,400,20,1,914,26,1,09,2008,,,1,0075000,1,1,075,,,,,,,1,0100000,1,0010000,000495.3062,1
03,0832,001,02639,01,01,1,52,02,07,2008,3,65,215,1,234,24,1,215,31,2,,,07,2010,1,0020000,1,1,070,,,,,,,1,0000000,2,,000495.3062,1
03,0832,001,02639,02,03,1,27,03,08,2008,1,65,215,1,232,07,1,215,39,2,,,03,2009,1,0015000,1,1,080,,,3,020,,,2,,2,,000642.5114,1
03,0832,001,02639,04,03,1,23,02,07,2008,1,65,341,1,234,88,1,341,18,2,,,88,8888,2,,,,,,,,,,,2,,2,,000545.6712,1
03,0833,001,02639,01,01,1,45,06,09,2008,2,65,131,1,400,06,1,512,36,2,,,03,2009,2,,,,,,,,,,,2,,2,,000495.3062,1
03,0834,001,02639,02,03,2,28,02,08,2005,1,05,347,1,212,05,1,347,12,1,01,2006,,,2,,,,,,,,,,,2,,2,,000660.5090,2
03,0835,001,02679,03,03,2,27,01,11,2007,1,04,513,1,211,24,1,513,11,2,,,11,2009,1,0030000,1,1,090,,,3,010,,,2,,2,,000726.9804,1
03,0836,001,02679,03,03,1,32,03,09,2008,1,05,131,1,234,24,1,149,48,2,,,09,2010,1,0030000,1,1,080,,,3,020,,,1,0060000,2,,000707.1715,1
03,0836,001,02679,04,03,1,30,02,02,2008,1,05,421,1,500,10,1,834,12,2,,,12,2008,1,0060000,1,1,060,,,3,040,,,2,,2,,000707.1715,1
03,0837,001,02695,03,03,2,45,01,07,2008,1,05,021,1,400,12,1,513,02,2,,,07,2009,1,0010000,1,1,070,,,3,030,,,2,,2,,000494.5000,1
03,0838,001,02695,04,03,1,25,01,01,2005,1,65,513,1,500,35,1,513,44,2,,,12,2008,1,0060000,1,1,060,,,,,,,2,,2,,000643.6269,1
03,0839,001,02695,03,05,2,29,01,05,2008,2,05,021,1,222,22,1,913,04,2,,,03,2010,1,0020000,1,1,080,,,,,,,2,,2,,000661.6557,1
03,0840,004,02706,04,03,2,29,01,05,2007,1,05,412,1,222,24,1,913,16,2,,,05,2009,1,0018000,1,1,080,2,010,3,010,,,2,,2,,000661.2735,1
03,0841,004,02706,02,02,2,45,02,09,2007,2,05,921,1,211,24,1,913,56,2,,,09,2009,1,0030000,5,1,080,,,,,,,2,,2,,000494.2144,1
03,0842,004,02706,02,02,2,29,03,12,2005,2,05,023,3,212,06,1,347,18,1,06,2006,,,2,,,,,,,,,,,2,,2,,000661.2735,2
03,0843,004,02706,05,03,2,35,03,06,2008,1,65,223,1,400,88,1,223,56,2,,,88,8888,1,0010000,1,1,060,2,040,,,,,1,0300000,1,0050000,000539.0122,1
03,0844,004,02726,01,01,1,37,01,09,2008,2,04,611,1,234,24,1,712,00,2,,,09,2010,2,,,,,,,,,,,2,,2,,000535.8097,1
03,0845,004,02734,03,03,2,30,01,09,2007,1,65,223,1,400,24,1,223,12,2,,,09,2009,1,0110000,1,1,080,,,3,020,,,2,,2,,000726.9804,1
03,0846,002,02728,05,05,1,30,01,12,2006,2,05,512,1,233,24,1,512,21,2,,,12,2008,1,0060000,5,1,080,,,3,020,,,2,,2,,000683.0634,1
03,0847,002,02728,01,01,1,45,01,09,2008,2,04,832,1,233,26,1,832,00,2,,,11,2010,1,0060000,5,1,080,,,3,020,,,2,,2,,000526.5674,1
03,0848,002,02728,02,02,2,28,01,12,2006,2,04,921,1,233,24,1,913,21,2,,,12,2008,1,0048000,5,1,080,,,3,020,,,2,,2,,000702.1969,1
03,0849,004,02729,01,01,1,44,02,06,2008,2,04,611,1,500,10,1,834,14,2,,,04,2009,1,0030000,1,1,090,,,3,010,,,1,0050000,2,,000534.5708,1
03,0850,004,02729,03,03,1,31,02,11,2007,1,04,832,1,234,24,1,915,35,2,,,11,2009,1,0060000,1,1,085,,,3,010,,,2,,2,,000641.7677,1
03,0851,001,02747,01,01,1,45,01,08,2006,2,03,921,1,233,24,1,931,24,1,08,2008,,,1,0010000,4,1,100,,,,,,,1,0030000,2,,000495.0196,1
03,0852,001,02747,04,03,2,19,01,12,2007,1,04,091,4,212,06,1,347,06,1,06,2008,,,2,,,,,,,,,,,1,0050000,1,0005000,000604.0070,1
03,0853,001,02747,01,01,1,38,01,12,2006,1,04,611,1,232,24,1,931,21,2,,,12,2008,1,0030000,4,1,050,,,,,,,2,,2,,000534.8805,1
03,0854,003,02750,02,02,2,48,04,06,2008,2,68,223,1,212,12,1,223,50,2,,,06,2009,2,,,,,,,,,,,2,,2,,000493.9287,1
03,0855,003,02750,02,05,1,39,02,08,2008,2,65,215,1,233,24,1,215,36,2,,,08,2010,2,,,,,,,,,,,2,,2,,000535.5000,1
03,0856,004,02794,01,01,1,50,02,05,2008,2,02,611,1,233,88,1,832,41,2,,,88,8888,1,0042000,4,1,050,,,,,,,2,,2,,000495.5928,1
03,0857,004,02794,03,03,1,27,01,05,2005,1,65,092,1,500,88,1,241,30,2,,,88,8888,1,0150000,1,1,025,,,,,,,2,,2,,000642.8832,1
03,0857,004,02794,04,03,1,25,01,04,2007,1,63,512,1,234,88,1,932,17,2,,,88,8888,1,0048000,3,1,090,,,3,010,,,2,,2,,000642.8832,1
